t_years,capital,log_capital_deviation,tax_rate,ell_J_K,m_J_tau,nu_tax_speed,output,rental_rate,wage_income,fiscal_resources,lq_log_capital_deviation,lq_tax_rate
23.400000000000002,0.9994862768313024,-0.0005138551696544649,0.5026826734421682,1.000636159829787,-0.00028060037080035856,-0.0003962479426055693,0.35407170691567735,0.12044625638381753,0.23368732656434707,0.25400851402352714,-0.000520619924524309,0.5026473149330699
23.6,0.9994690568234026,-0.0005310841768367288,0.5026039903696696,1.0006354651558496,-0.0002765852022358499,-0.00039058023704861155,0.35406963281839854,0.12044762600341936,0.23368595766014305,0.25400430227321213,-0.0005374920460941889,0.5025692310789395
23.8,0.9994526018269781,-0.0005475480500992638,0.5025264422582801,1.0006344929292317,-0.00027256045095711153,-0.00038489883262231544,0.3540676508423751,0.12044893481326674,0.2336846495559676,0.25400018208464853,-0.0005536066862559999,0.502492281026891
24.0,0.9994368966713885,-0.0005632619308332486,0.5024500315405003,1.0006332519194636,-0.00026852829546823406,-0.0003792068118967446,0.35406575916330385,0.12045018401507405,0.23368340104778054,0.2539961526594227,-0.0005689789757109115,0.5024164669083638
24.200000000000003,0.9994219262868302,-0.0005782408621981234,0.502374760041222,1.0006317507603109,-0.00026449085263132333,-0.00037350717034667375,0.3540639559688158,0.12045137480288606,0.23368221093941843,0.25399221318004295,-0.0005836239401366867,0.502341790258156
24.400000000000002,0.9994076757095034,-0.0005924997838319372,0.5023006289895563,1.0006299979484183,-0.0002604501779247835,-0.0003678028167062754,0.35406223945910814,0.1204525083626512,0.2336810780430114,0.25398836281074016,-0.0005975564962858568,0.5022682520315757
24.6,0.9993941300845967,-0.0006060535287481139,0.5022276390419462,1.0006280018446778,-0.00025640826689410633,-0.0003620965750088205,0.354060607847313,0.1204535858719687,0.2336800011792266,0.25398460069859546,-0.0006107914482518512,0.5021958526213509
24.8,0.9993812746696463,-0.0006189168198612168,0.5021557903006751,1.0006257706747759,-0.00025236705618464497,-0.00035639118603671507,0.3540590593599113,0.12045460849980649,0.23367897917754146,0.25398092597450345,-0.0006233434838998137,0.5021245918742966
25.0,0.9993690948380383,-0.0006311042663718868,0.5020850823300775,1.0006233125293538,-0.0002483284243715502,-0.00035068930848573544,0.35405759223716277,0.12045557740620798,0.23367801087652743,0.25397733775405096,-0.0006352271714588336,0.502054469107738
25.200000000000003,0.9993575760827847,-0.0006426303598805274,0.5020155141710211,1.0006206353637899,-0.0002442941926158364,-0.00034499351988432107,0.3540562047335702,0.12045649374197759,0.23367709512415633,0.25397383513834354,-0.0006464569562723813,0.5019854831256914
25.400000000000002,0.999346704021032,-0.0006535094697729542,0.501947084352338,1.0006177469971673,-0.00024026612498030678,-0.0003393063170330389,0.3540548951184301,0.12045735864830827,0.23367623077816385,0.25397041721475117,-0.0006570471577037003,0.5019176322347996
25.6,0.99933646439604,-0.0006637558411377821,0.5018797909119131,1.0006146551139397,-0.00023624592985233754,-0.0003336301180080393,0.3540536616760794,0.12045817325661072,0.2336754167062124,0.2539670830578935,-0.0006670119661930022,0.5018509142600254
25.8,0.9993268430796981,-0.0006733835921510442,0.501813631413742,1.000611367264763,-0.00023223526097334394,-0.00032796726360956324,0.3540525027062063,0.12045893868830039,0.23367465178609617,0.25396383173049436,-0.0006763654404632573,0.5017853265600982
26.0,0.9993178260752675,-0.0006824067112375681,0.5017486029629679,1.0006078908669318,-0.00022823571827684805,-0.00032232001854066213,0.3540514165241882,0.12045965605456664,0.23367393490596422,0.25396066228416797,-0.0006851215048714774,0.5017208660427195
26.200000000000003,0.9993093995204511,-0.0006908390539061595,0.5016847022194285,1.0006042332044358,-0.0002242488485644588,-0.0003166905723574837,0.3540504014614687,0.12046032645611657,0.23367326496456936,0.25395757376016437,-0.0006932939469023529,0.5016575291795221
26.400000000000002,0.9993015496912825,-0.0006986943387696346,0.5016219254086133,1.0006004014272192,-0.0002202761458674137,-0.00031108103997589927,0.3540494558660332,0.12046095098285366,0.23367264087158193,0.2539545651900588,-0.0007008964148011647,0.5015953120207874
26.6,0.9992942630032194,-0.0007059861463645167,0.5015602683407738,1.0005964025530827,-0.00021631905282888517,-0.00030549346362044986,0.3540485781025475,0.12046153071377966,0.23367206154768133,0.25395163559660433,-0.0007079424153428978,0.5015342102099184
26.8,0.999287526012906,-0.0007127279173047513,0.5014997264265402,1.0005922434687486,-0.00021237896171864482,-0.000299929814254465,0.35404776655257636,0.12046206671684329,0.23367152592470042,0.25394878399448145,-0.0007144453117345561,0.501474218997671
27.0,0.999281325420229,-0.0007189329501437038,0.5014402946907792,1.0005879309305286,-0.00020845721526833845,-0.0002943919927572269,0.3540470196148382,0.12046256004876617,0.23367103294579322,0.2539460093909955,-0.00072041832164762,0.5014153332561418
27.200000000000003,0.999275648070747,-0.0007246143988663236,0.5013819677851821,1.0005834715646174,-0.00020455510735661173,-0.000288881830889448,0.35404633570550303,0.12046301175483927,0.233670581565632,0.25394331078674387,-0.0007258745153777162,0.5013575474925167
27.400000000000002,0.9992704809590022,-0.0007297852695004631,0.5013247399986897,1.000578871866608,-0.00020067388340545104,-0.00028340109185120553,0.354045713258598,0.12046342286864976,0.2336701707506747,0.25394068717624957,-0.000730826814128545,0.5013008558625761
27.6,0.9992658112288397,-0.0007344584197261183,0.5012686052746858,1.000574138203574,-0.0001968147417117845,-0.00027795147216134786,0.3540451507260513,0.12046379441204612,0.23366979947919386,0.2539381375486879,-0.0007352879884171108,0.5012452521839631
27.8,0.999261626174502,-0.000738646557711644,0.5012135572251994,1.0005692768153247,-0.00019297883443768457,-0.0002725346030550165,0.3540446465778292,0.12046412739504186,0.23366946674136727,0.2539356608885387,-0.0007392706565974283,0.5011907299492108
28.0,0.999257913242072,-0.0007423622406025897,0.5011595891435914,1.0005642938152632,-0.000189167268433517,-0.00026715205164552834,0.3540441993021155,0.12046442281569222,0.23366917153939623,0.25393325617619866,-0.0007427872834998175,0.5011372823385329
28.200000000000003,0.9992546600313243,-0.0007456178726073192,0.5011066940161754,1.0005591951908794,-0.0001853811059229136,-0.0002618053218913794,0.3540438074055395,0.12046468165993836,0.23366891288765607,0.2539309223885741,-0.0007458501791829298,0.5010849022323778
28.400000000000002,0.999251854298503,-0.0007484257021552161,0.5010548645320669,1.0005539868034887,-0.00018162136492422953,-0.000256495855191301,0.3540434694135151,0.12046490490137833,0.23366868981292,0.25392865849965734,-0.0007484714977958007,0.5010335822237463
28.6,0.999249483955972,-0.0007507978221890111,0.501004093098536,1.0005486743904484,-0.00017788902052329414,-0.00025122503218210544,0.354043183870204,0.1204650935012874,0.23366850135433465,0.2539264634811386,-0.0007506632365470723,0.5009833146302762
28.8,0.9992475370727228,-0.0007527461696007506,0.5009543718538321,1.0005432635665588,-0.00017418500583116797,-0.000245994174091842,0.3540429493385806,0.12046524840857008,0.23366834656346322,0.25392433630296635,-0.0007524372347787356,0.5009340915060938
29.0,0.9992460018752765,-0.0007542825242764414,0.5009056926787223,1.0005377598250744,-0.000170510212787339,-0.00024080454387486488,0.35404276440054505,0.12046537055968144,0.23366822450435976,0.2539222759338786,-0.0007538051731416288,0.5008859046534335
29.200000000000003,0.9992448667490137,-0.0007554185077132859,0.5008580472071499,1.000532168538363,-0.00016686549283658468,-0.00023565734716866378,0.35404262765708794,0.12046546087851465,0.23366813425367805,0.2539202813419255,-0.0007547785728701044,0.5008387456340281
29.400000000000002,0.9992441202404655,-0.0007561655806799716,0.5008114268354752,1.0005264949578394,-0.0001632516573669791,-0.00023055373291349773,0.3540425377285695,0.12046552027621218,0.23366807490085587,0.25391835149499004,-0.0007553687951531486,0.5007926057802704
29.6,0.9992437510563912,-0.0007565350440923507,0.500765822736075,1.00052074421627,-0.0001596694789175292,-0.00022549479505939085,0.35404249325461246,0.12046554965123323,0.23366804554804424,0.2539164853612937,-0.0007555870405994508,0.5007474762061483
29.8,0.9992437480637776,-0.0007565380389708726,0.5007212258688398,1.0005149213292834,-0.00015611969209703756,-0.0002204815738653906,0.3540424928941056,0.12046554988934782,0.2336680453101097,0.25391468190987104,-0.0007554443487937865,0.5007033478179546
30.0,0.9992441002902637,-0.0007561855459732967,0.5006776269915946,1.0005090311965026,-0.00015260299436089904,-0.000215515056998311,0.35404253532525803,0.12046552186359766,0.23366807331467032,0.25391294011102683,-0.0007549515979422309,0.5006602113247732
30.200000000000003,0.9992447969250117,-0.0007554883844840157,0.5006350166698097,1.000503078602336,-0.00014912004667314274,-0.00021059618046952245,0.3540426192457072,0.12046546643422146,0.23366812870216674,0.25391125893679006,-0.000754119504603654,0.5006180572487446
30.400000000000002,0.9992458273205495,-0.0007544572107318502,0.5005933852852161,1.0004970682160816,-0.0001456714739535018,-0.00020572582926821304,0.354042743372744,0.12046538444850352,0.23366821062601104,0.25390963736138256,-0.0007529586235051536,0.5005768759351102
30.6,0.9992471809913704,-0.0007531025191564889,0.5005527230477445,1.000491004594279,-0.00014225786621532626,-0.00020090483897065506,0.35404290644314695,0.12046527674088031,0.233668318252477,0.25390807436162666,-0.0007514793474388396,0.50053665756204
30.8,0.9992488476134939,-0.0007514346428138908,0.500513020005754,1.0004848921822977,-0.00013887977944051946,-0.00019613399697810622,0.3540431072131318,0.1204651441329711,0.233668450760667,0.25390656891734137,-0.000749691907237702,0.5004973921502436
31.0,0.999250817024477,-0.0007494637533330864,0.5004742660553747,1.00047873531556,-0.0001355377363247266,-0.0001914140435715341,0.3540433444583554,0.12046498743357263,0.23366860734251457,0.253905120011729,-0.0007476063718281957,0.5004590695723673
31.200000000000003,0.99925307922388,-0.0007471998604208107,0.5004364509492959,1.0004725382204354,-0.0001322322269190315,-0.00018674567282023872,0.35404361697397446,0.12046480743861851,0.23366878720282316,0.2539037266317674,-0.0007452326483571171,0.5004216795621794
31.400000000000002,0.9992556243747045,-0.0007446528103930549,0.5003995643047462,1.0004663050144897,-0.00012896370907956422,-0.00018212953321921661,0.3540439235748208,0.12046460493106059,0.23366898955938173,0.25390238776862645,-0.0007425804823906398,0.5003852117235453
31.6,0.9992584428015971,-0.0007418322879469731,0.500363595613874,1.0004600397088508,-0.00012573260953260026,-0.0001775662291960318,0.3540442630951869,0.12046438068100868,0.23366921364282336,0.25390110241798763,-0.0007396594581831172,0.5003496555391945
31.8,0.9992615249900401,-0.000738747816945851,0.5003285342527699,1.0004537462098462,-0.00012253932470177945,-0.0001730563222817194,0.35404463438873085,0.12046413544579163,0.23366945869656236,0.2538998695803683,-0.000736478999013523,0.5003150003792821
32.0,0.9992648615860068,-0.0007354087607400355,0.5002943694897793,1.0004474283202873,-0.00011938422141763337,-0.00016860033211549445,0.3540450363284364,0.12046386996998158,0.23366972397676805,0.2538986882614442,-0.0007330483675873376,0.5002812355097469
32.2,0.9992684433960743,-0.0007318243220332578,0.5002610904934008,1.000441089740446,-0.00011626763753443033,-0.00016419873731858236,0.3540454678066283,0.12046358498538223,0.2336700087523747,0.2538975574723823,-0.0007293766665015712,0.5002483501004672
32.4,0.999272261388499,-0.0007280035417854799,0.5002286863396292,1.0004347340684216,-0.00011318988237676938,-0.00015985197612759707,0.3540459277351033,0.12046328121094041,0.2336703123051682,0.25389647623020906,-0.0007254728387713939,0.5002163332332186
32.6,0.9992763066910995,-0.0007239553013122949,0.5001971460208815,1.0004283648024932,-0.00011015123773005727,-0.0001555604477962234,0.35404641504487705,0.12046295935291224,0.23367063392961887,0.2538954435580513,-0.0007213456684150822,0.5001851739094331
32.800000000000004,0.999280570590139,-0.0007196883233863299,0.5001664584538832,1.0004219853427796,-0.00010715195861734936,-0.0001513245136951405,0.3540469286860505,0.12046262010494957,0.23367097293279332,0.25389445848539366,-0.0007170037810967377,0.5001548610577654
33.0,0.9992850445296803,-0.0007152111728665775,0.5001366124870037,1.0004155989925634,-0.00010419227397016714,-0.00014714449826219497,0.35404746762773354,0.12046226414814921,0.23367132863430415,0.2538935200483427,-0.0007124556448236765,0.5001253835414652
33.2,0.9992897201113924,-0.0007105322568761405,0.5001075969072997,1.0004092089593248,-0.0001012723872169652,-0.0001430206898362562,0.35404803085802317,0.1204618921510664,0.2336717003662953,0.25389262728990614,-0.0007077095706969551,0.5000967301655597
33.4,0.9992945890953038,-0.0007056598240356163,0.5000794004472316,1.0004028183552063,-9.839247672198897e-05,-0.0001389533412797464,0.3540486173840949,0.12046150476965288,0.23367208747350263,0.2538917792603145,-0.0007027737137129974,0.500068889683849
33.6,0.9992996433974345,-0.0007006019668192808,0.5000520117922396,1.0003964301993264,-9.555269670048201e-05,-0.00013494267127403704,0.35404922623191887,0.12046110264744386,0.23367248931306647,0.2538909750171914,-0.0006976560736144386,0.5000418508057148
33.800000000000004,0.9993048750884258,-0.0006953666229150871,0.5000254195875665,1.0003900474194407,-9.275317794346835e-05,-0.00013098886534584727,0.3540498564460956,0.12046068641566535,0.2336729052544231,0.25389021362575187,-0.0006923644957883032,0.5000156022027473
34.0,0.9993102763926444,-0.0006899615761110112,0.49999961244467117,1.0003836728532847,-8.999402844771474e-05,-0.00012709207675968957,0.3540505070897488,0.12046025669330407,0.2336733346792342,0.2538894941590129,-0.0006869066722096753,0.49999013251519
34.2,0.99931583968773,-0.0006843944567375018,0.499974578947461,1.000377309249643,-8.727533397315002e-05,-0.00012325242730782754,0.35405117724447166,0.12045981408714221,0.2336737769813513,0.2538888156980228,-0.0006812901424290568,0.49996543035820723
34.4,0.999321557505062,-0.0006786727411925901,0.4999503076583935,1.0003709592688956,-8.459715847005197e-05,-0.00011947000791625658,0.35405186601038396,0.1204593591917192,0.23367423156685344,0.2538881773321405,-0.0006755222946016549,0.49994148432797525
34.6,0.9993274225272042,-0.0006728037544912776,0.4999267871248094,1.0003646254852705,-8.195954491931795e-05,-0.00011574487983415179,0.35405257250582456,0.12045889258953399,0.23367469785384423,0.2538875781591424,-0.0006696103665568315,0.4999182830075996
34.800000000000004,0.9993334275863327,-0.0006667946718315404,0.4999040058847665,1.000358310388486,-7.936251600436078e-05,-0.00011207707558544635,0.35405329586716267,0.12045841485116918,0.23367517527232737,0.2538870172853681,-0.0006635614469060485,0.4998958149728619
35.0,0.9993395656631349,-0.0006606525196906742,0.49988195247259065,1.000352016385096,-7.680607469888013e-05,-0.0001084665998015476,0.35405403524866585,0.12045792653537792,0.23367566326411948,0.25388649382588246,-0.0006573824761876004,0.49987406879779744
35.2,0.9993458298861403,-0.0006543841764893485,0.4998606154243409,1.0003457457995777,-7.429020479130346e-05,-0.00010491342996456085,0.35405478982241956,0.12045742818913638,0.23367616128279692,0.25388600690466,-0.0006510802480465116,0.4998530330601067
35.4,0.9993522135319359,-0.0006479963723718175,0.49983998328331675,1.0003395008749385,-7.181487129711025e-05,-0.00010141751699211127,0.3540555587783536,0.12045692034762608,0.23367666879371338,0.2538855556548243,-0.0006446614104480056,0.49983269634640326
35.6,0.9993587100224789,-0.0006414956918917906,0.49982004460525276,1.0003332837748942,-6.938002122531467e-05,-9.797878632237282e-05,0.3540563413239188,0.12045640353444725,0.2336771852737864,0.2538851392186996,-0.0006381324669229288,0.49981304725729986
35.800000000000004,0.9993653129233694,-0.0006348885757370125,0.49980078796323874,1.0003270965854765,-6.698558419739304e-05,-9.459713879062601e-05,0.3540571366838787,0.12045587826175569,0.23367771021135997,0.25388475674790933,-0.0006314997778436456,0.4997940744123362
36.0,0.9993720159425856,-0.000628181321992932,0.49978220195246836,1.000320941316361,-6.4631472992213e-05,-9.127245140124523e-05,0.3540579441001583,0.12045534503036322,0.23367824310610447,0.2538844074034954,-0.0006247695617288402,0.4997757664547496
36.2,0.9993788129296364,-0.0006213800869888686,0.4997642751949853,1.0003148199019638,-6.231758403625643e-05,-8.800457802236566e-05,0.3540587628317411,0.12045480432980482,0.23367878346894913,0.2538840903560618,-0.0006179478965757828,0.49975811205609205
36.4,0.9993856978755591,-0.0006144908852990232,0.49974699634461817,1.000308734202091,-6.004379779851117e-05,-8.47933499458493e-05,0.35405959215466964,0.12045425663833854,0.23367933082208198,0.2538838047859764,-0.0006110407212185942,0.49974109992069554
36.6,0.999392664910148,-0.0006075195925147174,0.49973035409114086,1.000302686004028,-5.780997948501964e-05,-8.163857687045582e-05,0.3540604313617114,0.12045370242316605,0.23367988469872952,0.2538835498833756,-0.0006040538367110982,0.49972471878998853
36.800000000000004,0.9993997083001149,-0.0006004719470850989,0.49971433716435354,1.0002966770240984,-5.561597960539213e-05,-7.854004770410875e-05,0.35406127976213736,0.12045314214057876,0.23368044464301066,0.2538833248482212,-0.0005969929077328885,0.49970895744666505
37.0,0.9994068224476973,-0.0005933535517096567,0.4996989343380893,1.000290708908966,-5.3461634474837125e-05,-7.549753127502709e-05,0.35406213668155434,0.12045257623606874,0.23368101020982587,0.2538831288903809,-0.0005898634640172244,0.4996938047187105
37.2,0.9994140018896676,-0.0005861698743306245,0.499684134434291,1.0002847832367217,-5.1346766669503225e-05,-7.251077697685556e-05,0.35406300146178554,0.12045200514440746,0.23368158096477848,0.2538829612297359,-0.000582670901799468,0.4996792494832848
37.4,0.9994212412971438,-0.0005789262483229273,0.4996699263273995,1.000278901517565,-4.927118540195812e-05,-6.957951530093978e-05,0.3540638734608477,0.12045142928966107,0.23368215648415952,0.25388282109634863,-0.0005754204852847468,0.4996652806704666
37.6,0.9994285354727788,-0.0005716278753088416,0.4996562989475809,1.000273065195793,-4.723468714622639e-05,-6.670345872103013e-05,0.35406475205261234,0.12045084908541417,0.23368273635472417,0.2538827077304262,-0.0005681173481335761,0.49965188726686055
37.800000000000004,0.999435879348843,-0.0005642798270772057,0.49964324128404103,1.000267275651301,-4.5237056152964e-05,-6.388230242274896e-05,0.3540656366265749,0.12045026493492257,0.23368332017353946,0.2538826203823415,-0.0005607664949642268,0.49963905831906963
38.0,0.9994432679857413,-0.0005568870470703801,0.49963074238835165,1.0002615342008452,-4.3278064909046916e-05,-6.111572495448846e-05,0.3540665265876756,0.12044967723123146,0.23368390754786592,0.25388255831267964,-0.0005533728028705992,0.4996267829370358
38.2,0.9994506965709088,-0.0005494543514905193,0.4996187913779067,1.0002558420991112,-4.135747455787236e-05,-5.840338882275995e-05,0.35406742135616665,0.12044908635726359,0.23368449809507,0.2538825207923132,-0.0005459410229544613,0.4996150502972504
38.400000000000006,0.9994581604184649,-0.0005419864296490039,0.4996073774397938,1.0002502005394156,-3.9475035253969236e-05,-5.574494099470535e-05,0.35406832036756997,0.1204484926858472,0.2336850914425962,0.25388250710253907,-0.0005384757818708793,0.4996038496458377
38.6,0.9994656549663986,-0.0005344878467854971,0.4995964898331834,1.0002446106555831,-3.763048672138628e-05,-5.314001368836594e-05,0.3540692230723381,0.12044789657994018,0.23368568722774316,0.2538825165350071,-0.0005309815833857325,0.49959317030151307
38.800000000000004,0.9994731757746079,-0.0005269630460325369,0.49958611789195007,1.0002390735233844,-3.58235587190568e-05,-5.058822503150319e-05,0.3540701289356181,0.1204472983927865,0.23368628509750797,0.25388254839171015,-0.0005234628099442045,0.4995830016584184
39.0,0.9994807185233531,-0.0005194163499664448,0.4995762510273767,1.0002335901617492,-3.405397145882475e-05,-4.808917965350074e-05,0.35407103743706436,0.1204466984680396,0.2336868847084625,0.2538826019850009,-0.0005159237242492109,0.4995733331888376
39.2,0.9994882790120696,-0.0005118519617984818,0.49956687873104066,1.0002281615338064,-3.232143599098046e-05,-4.5642469231319884e-05,0.3540719480706959,0.12044609713985738,0.23368748572665932,0.25388267663763864,-0.0005083684708487049,0.4995641544457938
39.400000000000006,0.9994958531588901,-0.0005042739658567924,0.4995579905781985,1.0002227885475943,-3.062565453698459e-05,-4.32476729608105e-05,0.35407286034483826,0.12044549473294053,0.23368808782759326,0.2538827716828979,-0.0005008010777308538,0.49955545506553095
39.6,0.9995034369978588,-0.0004966863303772417,0.4995495762294297,1.0002174720578256,-2.8966320984443998e-05,-4.090435825712366e-05,0.3540737737817876,0.12044489156275476,0.23368869069597983,0.2538828864644687,-0.0004932254579261106,0.4995472247698823
39.800000000000004,0.9995110266769553,-0.0004890929094845749,0.49954162543263325,1.0002122128672484,-2.734312130453738e-05,-3.861208134553628e-05,0.35407468791757274,0.12044428793568838,0.23368929402559802,0.2538830203364192,-0.0004856454111152219,0.49953945336852723
40.0,0.9995186184565114,-0.0004814974447804621,0.4995341280251693,1.0002070117278072,-2.5755733929715725e-05,-3.6370387796114244e-05,0.3540756023017636,0.12044368414917882,0.233689897519164,0.2538831726631877,-0.0004780646252422217,0.49953213076113995
